Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Stn A PO Boxes,43.6464352,-79.37484599999998,The Reservoir Lounge,43.64851659851552,-79.37455623391588,Jazz Club
Stn A PO Boxes,43.6464352,-79.37484599999998,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
Stn A PO Boxes,43.6464352,-79.37484599999998,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
Stn A PO Boxes,43.6464352,-79.37484599999998,C'est What,43.64842583928427,-79.37343925237656,Beer Bar
Stn A PO Boxes,43.6464352,-79.37484599999998,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
Stn A PO Boxes,43.6464352,-79.37484599999998,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
Stn A PO Boxes,43.6464352,-79.37484599999998,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
Stn A PO Boxes,43.6464352,-79.37484599999998,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
Stn A PO Boxes,43.6464352,-79.37484599999998,Market Street Catch,43.64850142396483,-79.3718080237409,Seafood Restaurant
Stn A PO Boxes,43.6464352,-79.37484599999998,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
Stn A PO Boxes,43.6464352,-79.37484599999998,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
Stn A PO Boxes,43.6464352,-79.37484599999998,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
Stn A PO Boxes,43.6464352,-79.37484599999998,Buster's Sea Cove,43.6484950904393,-79.37146231793892,Seafood Restaurant
Stn A PO Boxes,43.6464352,-79.37484599999998,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
Stn A PO Boxes,43.6464352,-79.37484599999998,Meridian Hall,43.646292124205594,-79.37602179505662,Concert Hall
Stn A PO Boxes,43.6464352,-79.37484599999998,Seafront Fish Market,43.6484785341064,-79.37148942972523,Fish Market
Stn A PO Boxes,43.6464352,-79.37484599999998,Stonemill Bread,43.648668221542096,-79.37160962302049,Bakery
Stn A PO Boxes,43.6464352,-79.37484599999998,Bikram Yoga Centre,43.64921400338286,-79.37522894013361,Yoga Studio
Stn A PO Boxes,43.6464352,-79.37484599999998,Scotland Yard Pub,43.64705292210499,-79.37405970553979,Pub
Stn A PO Boxes,43.6464352,-79.37484599999998,Balzac's Coffee,43.64845650131932,-79.37178993724407,Café
Stn A PO Boxes,43.6464352,-79.37484599999998,Scheffler's Deli,43.648643353516086,-79.37153681663685,Cheese Shop
Stn A PO Boxes,43.6464352,-79.37484599999998,Loaded Pierogi,43.647965,-79.373427,Comfort Food Restaurant
Stn A PO Boxes,43.6464352,-79.37484599999998,The Works Gourmet Burger Bistro,43.648742,-79.374142,Restaurant
Stn A PO Boxes,43.6464352,-79.37484599999998,Eggspectation,43.646526,-79.375134,Breakfast Spot
Stn A PO Boxes,43.6464352,-79.37484599999998,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
Stn A PO Boxes,43.6464352,-79.37484599999998,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
Stn A PO Boxes,43.6464352,-79.37484599999998,Winners,43.6477479,-79.3745508,Department Store
Stn A PO Boxes,43.6464352,-79.37484599999998,The Old Spaghetti Factory,43.64696445846655,-79.37440258334287,Italian Restaurant
Stn A PO Boxes,43.6464352,-79.37484599999998,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
Stn A PO Boxes,43.6464352,-79.37484599999998,Olympic Cheese,43.64870154739154,-79.37154069441475,Cheese Shop
Stn A PO Boxes,43.6464352,-79.37484599999998,Crepe It Up!,43.64873614340388,-79.37162306748482,Creperie
Stn A PO Boxes,43.6464352,-79.37484599999998,St. Urbain Bagel,43.64861083503254,-79.37149723554923,Bagel Shop
Stn A PO Boxes,43.6464352,-79.37484599999998,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
Stn A PO Boxes,43.6464352,-79.37484599999998,Carousel Bakery,43.6487072781773,-79.37158005127563,Bakery
Stn A PO Boxes,43.6464352,-79.37484599999998,Ki Modern Japanese + Bar,43.647223,-79.3793738,Japanese Restaurant
Stn A PO Boxes,43.6464352,-79.37484599999998,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
Stn A PO Boxes,43.6464352,-79.37484599999998,LCBO,43.64294379917171,-79.37243989044406,Liquor Store
Stn A PO Boxes,43.6464352,-79.37484599999998,Carisma,43.64961671774303,-79.3754337751762,Italian Restaurant
Stn A PO Boxes,43.6464352,-79.37484599999998,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
Stn A PO Boxes,43.6464352,-79.37484599999998,Spirit of Hockey,43.64704692224217,-79.37753727586353,Sporting Goods Shop
Stn A PO Boxes,43.6464352,-79.37484599999998,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
Stn A PO Boxes,43.6464352,-79.37484599999998,Café Plenty,43.6491179354577,-79.37831288380438,Café
Stn A PO Boxes,43.6464352,-79.37484599999998,Woods Restaurant & Bar,43.6493568159853,-79.37500248445933,Molecular Gastronomy Restaurant
Stn A PO Boxes,43.6464352,-79.37484599999998,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
Stn A PO Boxes,43.6464352,-79.37484599999998,FARMR Eatery & Catering,43.648419863375096,-79.37027379521088,Bistro
Stn A PO Boxes,43.6464352,-79.37484599999998,St James Anglican Cathedral,43.650109744784004,-79.37429172248066,Church
Stn A PO Boxes,43.6464352,-79.37484599999998,Shoppers Drug Mart,43.647141,-79.370898,Pharmacy
Stn A PO Boxes,43.6464352,-79.37484599999998,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
Stn A PO Boxes,43.6464352,-79.37484599999998,CC Lounge,43.64791735425827,-79.37451991085871,Cocktail Bar
Stn A PO Boxes,43.6464352,-79.37484599999998,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
Stn A PO Boxes,43.6464352,-79.37484599999998,European Delight,43.64870976781708,-79.37154525652817,Eastern European Restaurant
Stn A PO Boxes,43.6464352,-79.37484599999998,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
Stn A PO Boxes,43.6464352,-79.37484599999998,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
Stn A PO Boxes,43.6464352,-79.37484599999998,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
Stn A PO Boxes,43.6464352,-79.37484599999998,Anton Kozlik's mustard,43.64875242328643,-79.37148453951065,Gourmet Shop
Stn A PO Boxes,43.6464352,-79.37484599999998,Bindia Indian Bistro,43.64855916613238,-79.37181600953608,Indian Restaurant
Stn A PO Boxes,43.6464352,-79.37484599999998,The Optic Zone,43.649729898318576,-79.37170156814574,Optical Shop
Stn A PO Boxes,43.6464352,-79.37484599999998,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
Stn A PO Boxes,43.6464352,-79.37484599999998,Jump,43.64814738516352,-79.37875242540652,American Restaurant
Stn A PO Boxes,43.6464352,-79.37484599999998,The Poké Box,43.65046931503178,-79.37631703952829,Poke Place
Stn A PO Boxes,43.6464352,-79.37484599999998,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
Stn A PO Boxes,43.6464352,-79.37484599999998,Starbucks,43.647261,-79.378599,Coffee Shop
Stn A PO Boxes,43.6464352,-79.37484599999998,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
Stn A PO Boxes,43.6464352,-79.37484599999998,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
Stn A PO Boxes,43.6464352,-79.37484599999998,GoodLife Fitness Toronto Street Women's Only,43.6504,-79.3767,Gym
Stn A PO Boxes,43.6464352,-79.37484599999998,NAMI,43.650853361785124,-79.37588746641697,Japanese Restaurant
Stn A PO Boxes,43.6464352,-79.37484599999998,St. Lawrence Antique Market,43.649614648758735,-79.37174739343294,Antique Shop
Stn A PO Boxes,43.6464352,-79.37484599999998,Uno Mustachio,43.64870228575232,-79.37154020203815,Sandwich Place
Stn A PO Boxes,43.6464352,-79.37484599999998,Paddington's Pump,43.649035,-79.371899,Diner
Stn A PO Boxes,43.6464352,-79.37484599999998,The Market Club,43.646774101671554,-79.37063258914719,Gym
Stn A PO Boxes,43.6464352,-79.37484599999998,Sam James Coffee Bar (SJCB),43.65031871629752,-79.37621650642859,Coffee Shop
Stn A PO Boxes,43.6464352,-79.37484599999998,Starbucks,43.648738309887705,-79.37251925468443,Coffee Shop
Stn A PO Boxes,43.6464352,-79.37484599999998,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
Stn A PO Boxes,43.6464352,-79.37484599999998,Starbucks,43.649328,-79.378339,Coffee Shop
Stn A PO Boxes,43.6464352,-79.37484599999998,The Corner Place,43.64957380922698,-79.37139313793533,Lounge
Stn A PO Boxes,43.6464352,-79.37484599999998,St. James Park,43.6504248002309,-79.3723109702051,Park
Stn A PO Boxes,43.6464352,-79.37484599999998,Tim Hortons,43.646255967524645,-79.37957346439356,Coffee Shop
Stn A PO Boxes,43.6464352,-79.37484599999998,Churrasco St. Lawrence,43.64875419613792,-79.37163366340684,Portuguese Restaurant
Stn A PO Boxes,43.6464352,-79.37484599999998,Evolution Food Co,43.64846817292615,-79.37171498148525,Juice Bar
Stn A PO Boxes,43.6464352,-79.37484599999998,Eve's Temptations,43.648649,-79.371617,Bakery
Stn A PO Boxes,43.6464352,-79.37484599999998,Imagine Cinemas Market Square,43.64964574271603,-79.37244562498488,Movie Theater
Stn A PO Boxes,43.6464352,-79.37484599999998,iQ Food Co,43.64748168603231,-79.37910417362639,Fast Food Restaurant
Stn A PO Boxes,43.6464352,-79.37484599999998,Mirto,43.650702,-79.376307,Italian Restaurant
Stn A PO Boxes,43.6464352,-79.37484599999998,Joe Fresh,43.644285,-79.369771,Clothing Store
Stn A PO Boxes,43.6464352,-79.37484599999998,Starbucks,43.647192603955325,-79.38095685671752,Coffee Shop
Stn A PO Boxes,43.6464352,-79.37484599999998,Metropolitan Resto Bar,43.65006166044848,-79.3771814107564,Italian Restaurant
Stn A PO Boxes,43.6464352,-79.37484599999998,Starbucks,43.650159,-79.377793,Coffee Shop
Stn A PO Boxes,43.6464352,-79.37484599999998,Loblaws,43.645427,-79.369789,Grocery Store
Stn A PO Boxes,43.6464352,-79.37484599999998,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
Stn A PO Boxes,43.6464352,-79.37484599999998,HI-Toronto Hostel,43.650623213878255,-79.37519039641123,Hostel
Stn A PO Boxes,43.6464352,-79.37484599999998,Soup Nutsy,43.647857591711336,-79.38053285911379,Soup Place
"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Il Paesano Pizzeria & Restaurant,43.60128,-79.545028,Pizza Place
"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Toronto Gymnastics International,43.59983195234328,-79.54292448822379,Gym
"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Timothy's Pub,43.60016508568706,-79.54469872722389,Pub
"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Tim Hortons,43.60239631505536,-79.5450476557017,Coffee Shop
"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Pizza Pizza,43.60534035117562,-79.54725175609202,Pizza Place
"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Subway,43.59915224732402,-79.54439458247475,Sandwich Place
"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Rexall,43.601951,-79.545694,Pharmacy
"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Alderwood Pool,43.60180197683229,-79.54724725574704,Pool
"Northwest, West Humber - Clairville",43.706748299999994,-79.59405439999998,Economy Rent A Car,43.708471,-79.589943,Rental Car Location
"Northwest, West Humber - Clairville",43.706748299999994,-79.59405439999998,Logistics Distribution,43.707554,-79.589252,Bar
"Northwest, West Humber - Clairville",43.706748299999994,-79.59405439999998,Saand Rexdale,43.70507157610408,-79.59872534770956,Drugstore
"Northwest, West Humber - Clairville",43.706748299999994,-79.59405439999998,PC Garden,43.706538731330745,-79.59935903549194,Garden Center
"Northwest, West Humber - Clairville",43.706748299999994,-79.59405439999998,Vectra Heavy Haulers,43.70489112873324,-79.59940981869295,Truck Stop
"St. James Town, Cabbagetown",43.667967,-79.3676753,Cranberries,43.6678427705951,-79.36940687874281,Diner
"St. James Town, Cabbagetown",43.667967,-79.3676753,F'Amelia,43.66753590663226,-79.36861331485827,Italian Restaurant
"St. James Town, Cabbagetown",43.667967,-79.3676753,Kingyo Toronto,43.66589495808371,-79.36841520638596,Japanese Restaurant
"St. James Town, Cabbagetown",43.667967,-79.3676753,Murgatroid,43.66738149016019,-79.36931129229457,Restaurant
"St. James Town, Cabbagetown",43.667967,-79.3676753,Merryberry Cafe + Bistro,43.66663020301851,-79.36879184199822,Café
"St. James Town, Cabbagetown",43.667967,-79.3676753,Cabbagetown Brew,43.66692279890784,-79.36928929560437,Café
"St. James Town, Cabbagetown",43.667967,-79.3676753,Absolute Bakery & Café,43.667469462461995,-79.36927654747196,Bakery
"St. James Town, Cabbagetown",43.667967,-79.3676753,Butter Chicken Factory,43.66707247004843,-79.36918422958169,Indian Restaurant
"St. James Town, Cabbagetown",43.667967,-79.3676753,Fair Trade Jewellery Co.,43.6653480241165,-79.36836240366654,Jewelry Store
"St. James Town, Cabbagetown",43.667967,-79.3676753,St. Jamestown Delicatessen,43.66581142395609,-79.36864825640076,Butcher
"St. James Town, Cabbagetown",43.667967,-79.3676753,Toronto Dance Theatre,43.66623230619368,-79.36707506629983,General Entertainment
"St. James Town, Cabbagetown",43.667967,-79.3676753,House on Parliament,43.663645704974314,-79.36785378722945,Gastropub
"St. James Town, Cabbagetown",43.667967,-79.3676753,Pet Valu,43.66420501339666,-79.36846012382637,Pet Store
"St. James Town, Cabbagetown",43.667967,-79.3676753,Stout Irish Pub,43.66389071833622,-79.3690300810636,Pub
"St. James Town, Cabbagetown",43.667967,-79.3676753,Mr. Jerk,43.66732847256732,-79.37338943621165,Caribbean Restaurant
"St. James Town, Cabbagetown",43.667967,-79.3676753,The Epicure Shop,43.663964860964924,-79.36779540886938,Deli / Bodega
"St. James Town, Cabbagetown",43.667967,-79.3676753,Kanpai Snack Bar,43.664330935948634,-79.36806503124257,Taiwanese Restaurant
"St. James Town, Cabbagetown",43.667967,-79.3676753,Wellesley Park,43.6696487958367,-79.3621551990509,Park
"St. James Town, Cabbagetown",43.667967,-79.3676753,Labour Of Love,43.663907,-79.368822,Gift Shop
"St. James Town, Cabbagetown",43.667967,-79.3676753,The Pear Tree,43.664904018134834,-79.36824639094671,Restaurant
"St. James Town, Cabbagetown",43.667967,-79.3676753,Sunny Green Vegetable and Fruit,43.667555388483756,-79.3724347693053,Market
"St. James Town, Cabbagetown",43.667967,-79.3676753,Jetfuel Coffee,43.66529519392083,-79.3683345416816,Coffee Shop
"St. James Town, Cabbagetown",43.667967,-79.3676753,TD Canada Trust,43.66465469253796,-79.36788707971579,Bank
"St. James Town, Cabbagetown",43.667967,-79.3676753,LCBO,43.665585593088366,-79.36853050840249,Liquor Store
"St. James Town, Cabbagetown",43.667967,-79.3676753,Thai Room - Carlton,43.6641587260231,-79.36818872980979,Thai Restaurant
"St. James Town, Cabbagetown",43.667967,-79.3676753,Hey Lucy,43.66407509923825,-79.36865505824356,Italian Restaurant
"St. James Town, Cabbagetown",43.667967,-79.3676753,Winchester Park,43.66623107575282,-79.3716312803108,Playground
"St. James Town, Cabbagetown",43.667967,-79.3676753,Park Snacks,43.66697911709206,-79.36311542987823,Snack Place
"St. James Town, Cabbagetown",43.667967,-79.3676753,The Beer Store,43.6664079,-79.368833,Beer Store
"St. James Town, Cabbagetown",43.667967,-79.3676753,Daniel et Daniel Event Creation & Catering,43.6643837,-79.3683282,Bakery
"St. James Town, Cabbagetown",43.667967,-79.3676753,Tim Hortons,43.66716925802294,-79.36884865164751,Coffee Shop
"St. James Town, Cabbagetown",43.667967,-79.3676753,Alice's Place,43.66695309566915,-79.36925678333014,Dive Bar
"St. James Town, Cabbagetown",43.667967,-79.3676753,Subway,43.66564329610601,-79.3683001523662,Sandwich Place
"St. James Town, Cabbagetown",43.667967,-79.3676753,Pizza Pizza,43.667178738521734,-79.36966873777858,Pizza Place
"St. James Town, Cabbagetown",43.667967,-79.3676753,Tim Hortons,43.665785871990316,-79.36828404664993,Coffee Shop
"St. James Town, Cabbagetown",43.667967,-79.3676753,The Flying Beaver Pubaret,43.664828798875426,-79.36829203718695,Pub
"St. James Town, Cabbagetown",43.667967,-79.3676753,China Gourmet,43.6641802410051,-79.36835925727236,Chinese Restaurant
"St. James Town, Cabbagetown",43.667967,-79.3676753,Pizza Pizza,43.66809038080825,-79.37027389227195,Pizza Place
"St. James Town, Cabbagetown",43.667967,-79.3676753,Shoppers Drug Mart,43.663998,-79.36783,Pharmacy
"St. James Town, Cabbagetown",43.667967,-79.3676753,Cafe Olya,43.66660011420859,-79.36889335428853,Coffee Shop
"St. James Town, Cabbagetown",43.667967,-79.3676753,Tender Trap Restaurant,43.66772379650776,-79.36948477788651,Chinese Restaurant
"St. James Town, Cabbagetown",43.667967,-79.3676753,Matt's No Frills,43.663515,-79.367166,Grocery Store
"St. James Town, Cabbagetown",43.667967,-79.3676753,Salt & Tobacco,43.66530700653405,-79.36833465285895,Pizza Place
"St. James Town, Cabbagetown",43.667967,-79.3676753,Beckers,43.66745509366002,-79.3732981061779,Convenience Store
"St. James Town, Cabbagetown",43.667967,-79.3676753,Rosedale Ravine,43.672151681201306,-79.36715009255055,Park
"First Canadian Place, Underground city",43.6484292,-79.3822802,Canoe,43.647452066183476,-79.38132001815676,Restaurant
"First Canadian Place, Underground city",43.6484292,-79.3822802,Maman,43.64830873804684,-79.38225333898805,Café
"First Canadian Place, Underground city",43.6484292,-79.3822802,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
"First Canadian Place, Underground city",43.6484292,-79.3822802,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
"First Canadian Place, Underground city",43.6484292,-79.3822802,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
